date,temperature_2m_max,apparent_temperature_max,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,gps_tag,latitude,longitude
2017-05-10,31.4,36.5,0.0,0.0,22.5,46.4,21.65,east_coast_puri,19.816,85.831
2017-05-11,31.9,37.4,0.0,0.0,23.9,49.7,24.54,east_coast_puri,19.816,85.831
2017-05-12,31.9,38.1,0.0,0.0,20.2,42.1,24.98,east_coast_puri,19.816,85.831
2017-05-13,32.2,37.8,0.0,0.0,24.0,50.0,26.3,east_coast_puri,19.816,85.831
2017-05-14,32.3,38.1,0.0,0.0,25.7,52.6,25.12,east_coast_puri,19.816,85.831
2017-05-15,32.4,38.0,1.2,1.0,28.5,57.2,25.68,east_coast_puri,19.816,85.831
2017-05-16,32.4,38.3,0.5,5.0,24.0,48.6,20.08,east_coast_puri,19.816,85.831
2017-05-17,32.4,38.9,0.6,6.0,24.6,49.0,19.55,east_coast_puri,19.816,85.831
2017-05-18,32.8,40.6,0.0,0.0,18.8,37.4,23.56,east_coast_puri,19.816,85.831
2017-05-19,32.8,39.9,0.1,1.0,20.5,44.3,25.26,east_coast_puri,19.816,85.831
2017-05-20,32.2,38.6,0.2,2.0,23.5,49.3,22.38,east_coast_puri,19.816,85.831
2017-05-21,32.7,38.8,0.1,1.0,24.8,50.0,20.58,east_coast_puri,19.816,85.831
2017-05-22,33.1,39.9,0.0,0.0,27.3,54.7,24.4,east_coast_puri,19.816,85.831
2017-05-23,33.0,39.5,0.0,0.0,25.0,50.8,25.15,east_coast_puri,19.816,85.831
2017-05-24,33.1,39.5,0.0,0.0,24.1,47.2,21.56,east_coast_puri,19.816,85.831
2017-05-25,32.5,37.7,0.0,0.0,26.8,52.6,22.65,east_coast_puri,19.816,85.831
2017-05-26,32.4,38.1,0.4,3.0,21.3,44.6,20.28,east_coast_puri,19.816,85.831
2017-05-27,32.4,38.6,1.1,5.0,15.5,35.6,20.49,east_coast_puri,19.816,85.831
2017-05-28,33.6,40.4,0.3,3.0,19.9,42.5,21.2,east_coast_puri,19.816,85.831
2017-05-29,33.8,41.8,0.0,0.0,17.0,37.8,19.69,east_coast_puri,19.816,85.831
2017-05-30,35.8,43.8,0.0,0.0,19.1,40.0,24.03,east_coast_puri,19.816,85.831
2017-05-31,34.1,40.9,0.0,0.0,26.4,54.0,24.79,east_coast_puri,19.816,85.831
2017-06-01,33.3,38.5,0.0,0.0,28.8,57.6,21.84,east_coast_puri,19.816,85.831
2017-06-02,33.0,38.0,0.9,2.0,27.1,52.9,17.7,east_coast_puri,19.816,85.831
2017-06-03,33.8,38.9,0.1,1.0,31.2,59.0,20.15,east_coast_puri,19.816,85.831
2017-06-04,34.3,40.8,0.2,1.0,29.8,59.4,24.53,east_coast_puri,19.816,85.831
2017-06-05,33.6,40.3,2.1,3.0,28.8,53.6,22.37,east_coast_puri,19.816,85.831
2017-06-06,33.6,41.5,0.0,0.0,19.7,42.1,20.83,east_coast_puri,19.816,85.831
2017-06-07,33.3,39.2,0.0,0.0,14.9,32.8,23.65,east_coast_puri,19.816,85.831
2017-06-08,32.7,39.1,0.0,0.0,18.1,38.2,22.83,east_coast_puri,19.816,85.831
2017-06-09,34.3,40.1,12.6,8.0,16.6,37.4,15.01,east_coast_puri,19.816,85.831
2017-06-10,31.7,39.0,28.7,15.0,13.7,37.8,14.77,east_coast_puri,19.816,85.831
2017-06-11,30.1,35.0,6.4,17.0,27.7,50.8,6.14,east_coast_puri,19.816,85.831
2017-06-12,31.3,36.0,8.7,13.0,28.3,53.6,12.09,east_coast_puri,19.816,85.831
2017-06-13,31.5,35.5,6.2,4.0,26.4,50.8,13.68,east_coast_puri,19.816,85.831
2017-06-14,29.6,33.8,12.2,11.0,26.3,48.6,9.17,east_coast_puri,19.816,85.831
2017-06-15,29.8,34.5,28.2,11.0,26.3,50.4,11.14,east_coast_puri,19.816,85.831
2017-06-16,30.9,37.2,11.4,14.0,22.6,44.3,17.61,east_coast_puri,19.816,85.831
2017-06-17,31.5,37.0,0.3,3.0,25.4,50.4,22.1,east_coast_puri,19.816,85.831
2017-06-18,32.1,38.7,0.4,2.0,26.7,50.0,21.82,east_coast_puri,19.816,85.831
2017-06-19,32.0,38.4,3.0,3.0,29.0,57.2,21.48,east_coast_puri,19.816,85.831
2017-06-20,31.8,37.6,5.6,7.0,25.3,45.0,14.84,east_coast_puri,19.816,85.831
2017-06-21,31.3,36.6,9.5,9.0,21.1,45.4,15.92,east_coast_puri,19.816,85.831
2017-06-22,30.1,35.3,17.3,22.0,21.6,40.0,8.29,east_coast_puri,19.816,85.831
2017-06-23,31.2,36.9,4.7,7.0,21.9,38.9,15.83,east_coast_puri,19.816,85.831
2017-06-24,29.0,35.7,28.5,21.0,17.7,39.2,8.64,east_coast_puri,19.816,85.831
2017-06-25,28.5,34.1,98.6,22.0,14.4,31.0,3.93,east_coast_puri,19.816,85.831
2017-06-26,28.0,33.3,27.6,18.0,20.5,39.2,5.09,east_coast_puri,19.816,85.831
2017-06-27,28.1,33.5,37.8,21.0,16.3,31.3,5.89,east_coast_puri,19.816,85.831
2017-06-28,28.5,34.0,26.7,17.0,15.1,28.8,6.87,east_coast_puri,19.816,85.831
2017-06-29,29.0,33.6,10.3,19.0,19.5,43.2,9.81,east_coast_puri,19.816,85.831
2017-06-30,30.1,34.9,13.6,14.0,24.2,44.6,11.68,east_coast_puri,19.816,85.831
2017-07-01,28.7,33.0,33.5,22.0,24.1,43.6,7.41,east_coast_puri,19.816,85.831
2017-07-02,29.2,33.1,6.6,9.0,31.9,60.5,8.1,east_coast_puri,19.816,85.831
2017-07-03,29.9,33.1,0.9,6.0,29.8,57.6,13.46,east_coast_puri,19.816,85.831
2017-07-04,30.8,35.4,7.9,12.0,29.1,55.1,16.41,east_coast_puri,19.816,85.831
2017-07-05,31.0,36.3,2.3,6.0,16.9,33.8,11.43,east_coast_puri,19.816,85.831
2017-07-06,29.4,35.0,2.5,13.0,19.7,40.0,8.3,east_coast_puri,19.816,85.831
2017-07-07,30.6,36.1,6.8,14.0,21.1,38.9,16.09,east_coast_puri,19.816,85.831
2017-07-08,30.0,34.8,4.2,11.0,22.6,46.8,13.31,east_coast_puri,19.816,85.831
2017-07-09,29.2,34.0,20.4,20.0,28.3,55.8,12.21,east_coast_puri,19.816,85.831
2017-07-10,30.6,36.8,10.6,10.0,26.1,50.4,13.77,east_coast_puri,19.816,85.831
2017-07-11,31.0,36.3,2.5,9.0,15.3,31.3,13.35,east_coast_puri,19.816,85.831
2017-07-12,29.6,35.8,42.0,16.0,11.1,25.9,9.17,east_coast_puri,19.816,85.831
2017-07-13,28.2,34.0,19.0,21.0,13.1,24.5,7.55,east_coast_puri,19.816,85.831
2017-07-14,29.4,36.1,31.8,16.0,12.0,24.1,12.43,east_coast_puri,19.816,85.831
2017-07-15,29.1,35.7,7.1,9.0,12.7,25.2,11.56,east_coast_puri,19.816,85.831
2017-07-16,28.0,34.6,32.6,18.0,20.8,39.6,6.63,east_coast_puri,19.816,85.831
2017-07-17,30.4,34.7,28.6,20.0,20.8,39.2,12.45,east_coast_puri,19.816,85.831
2017-07-18,29.4,34.2,5.2,14.0,29.5,53.6,12.65,east_coast_puri,19.816,85.831
2017-07-19,29.7,33.8,5.4,14.0,39.8,73.1,13.98,east_coast_puri,19.816,85.831
2017-07-20,29.5,33.0,1.1,5.0,37.7,68.8,10.82,east_coast_puri,19.816,85.831
2017-07-21,30.7,35.2,2.2,2.0,25.6,45.7,15.11,east_coast_puri,19.816,85.831
2017-07-22,29.9,34.1,8.3,17.0,28.3,53.6,8.69,east_coast_puri,19.816,85.831
2017-07-23,29.9,34.2,4.8,17.0,27.0,51.8,7.51,east_coast_puri,19.816,85.831
2017-07-24,29.6,34.6,8.7,16.0,28.3,60.8,5.55,east_coast_puri,19.816,85.831
2017-07-25,31.4,36.2,2.1,5.0,22.3,53.6,16.02,east_coast_puri,19.816,85.831
2017-07-26,30.2,34.9,4.2,4.0,23.2,43.9,12.21,east_coast_puri,19.816,85.831
2017-07-27,30.7,36.8,0.6,2.0,20.3,41.0,19.07,east_coast_puri,19.816,85.831
2017-07-28,31.1,37.9,1.6,4.0,17.3,38.9,18.51,east_coast_puri,19.816,85.831
2017-07-29,31.1,38.4,5.1,8.0,14.0,31.0,17.91,east_coast_puri,19.816,85.831
2017-07-30,30.9,37.7,13.4,12.0,14.3,28.4,12.1,east_coast_puri,19.816,85.831
2017-07-31,30.3,36.5,15.4,9.0,10.7,30.6,13.47,east_coast_puri,19.816,85.831
2017-08-01,31.1,37.2,16.0,14.0,14.8,32.8,16.38,east_coast_puri,19.816,85.831
2017-08-02,31.5,37.9,7.4,10.0,18.1,37.1,16.78,east_coast_puri,19.816,85.831
2017-08-03,31.4,36.6,8.9,14.0,18.4,41.4,12.48,east_coast_puri,19.816,85.831
2017-08-04,29.6,35.8,11.9,21.0,14.0,25.6,7.02,east_coast_puri,19.816,85.831
2017-08-05,31.4,38.9,17.7,18.0,12.0,31.3,13.56,east_coast_puri,19.816,85.831
2017-08-06,30.6,37.9,2.6,9.0,18.0,37.4,21.52,east_coast_puri,19.816,85.831
2017-08-07,30.1,36.3,7.2,13.0,20.8,41.4,17.55,east_coast_puri,19.816,85.831
2017-08-08,29.4,33.6,23.3,17.0,24.8,49.3,13.01,east_coast_puri,19.816,85.831
2017-08-09,30.1,34.4,6.1,18.0,30.0,57.6,16.87,east_coast_puri,19.816,85.831
2017-08-10,30.7,34.7,3.4,8.0,29.1,55.4,18.89,east_coast_puri,19.816,85.831
2017-08-11,30.8,35.3,4.0,9.0,28.4,55.8,15.84,east_coast_puri,19.816,85.831
2017-08-12,30.6,35.1,6.7,7.0,23.7,46.8,11.65,east_coast_puri,19.816,85.831
2017-08-13,30.2,35.1,4.3,9.0,21.3,41.0,12.67,east_coast_puri,19.816,85.831
2017-08-14,30.4,37.3,8.5,11.0,15.1,37.8,14.31,east_coast_puri,19.816,85.831
2017-08-15,31.2,39.1,5.5,8.0,14.8,34.9,19.26,east_coast_puri,19.816,85.831
2017-08-16,31.1,37.3,18.0,12.0,18.3,37.1,15.3,east_coast_puri,19.816,85.831
2017-08-17,29.4,35.0,20.5,20.0,13.6,30.6,9.97,east_coast_puri,19.816,85.831
2017-08-18,29.2,34.8,28.1,20.0,20.5,41.0,14.64,east_coast_puri,19.816,85.831
2017-08-19,29.5,33.0,3.2,14.0,28.1,55.8,17.77,east_coast_puri,19.816,85.831
2017-08-20,30.2,34.5,6.7,18.0,24.5,49.3,20.41,east_coast_puri,19.816,85.831
2017-08-21,29.8,36.0,3.8,12.0,17.8,37.8,22.06,east_coast_puri,19.816,85.831
2017-08-22,31.1,37.8,2.0,7.0,15.5,32.0,20.46,east_coast_puri,19.816,85.831
2017-08-23,30.2,37.1,6.3,12.0,16.0,33.5,19.57,east_coast_puri,19.816,85.831
2017-08-24,29.6,36.9,9.9,13.0,16.2,32.8,18.98,east_coast_puri,19.816,85.831
2017-08-25,30.2,36.0,9.6,12.0,18.2,34.9,18.05,east_coast_puri,19.816,85.831
2017-08-26,30.8,38.4,8.4,17.0,11.8,27.4,18.57,east_coast_puri,19.816,85.831
2017-08-27,30.0,36.1,16.9,13.0,13.4,30.2,13.44,east_coast_puri,19.816,85.831
2017-08-28,29.4,33.7,20.3,21.0,22.7,49.3,13.08,east_coast_puri,19.816,85.831
2017-08-29,29.5,33.4,16.5,22.0,27.2,52.6,12.18,east_coast_puri,19.816,85.831
2017-08-30,29.9,35.1,4.9,10.0,23.7,46.4,16.55,east_coast_puri,19.816,85.831
2017-08-31,30.1,35.4,21.9,13.0,21.0,41.8,14.99,east_coast_puri,19.816,85.831
2017-09-01,30.2,36.0,18.5,11.0,20.0,36.4,7.38,east_coast_puri,19.816,85.831
2017-09-02,29.8,35.1,10.7,7.0,14.3,28.8,10.19,east_coast_puri,19.816,85.831
2017-09-03,32.4,40.1,1.3,5.0,14.2,32.8,21.89,east_coast_puri,19.816,85.831
2017-09-04,32.7,40.6,1.4,3.0,14.8,35.6,21.73,east_coast_puri,19.816,85.831
2017-09-05,31.6,39.6,1.7,9.0,15.6,29.9,19.19,east_coast_puri,19.816,85.831
2017-09-06,30.7,37.4,2.2,6.0,19.1,41.0,19.7,east_coast_puri,19.816,85.831
2017-09-07,29.8,35.3,5.7,8.0,20.7,42.1,18.53,east_coast_puri,19.816,85.831
2017-09-08,30.7,36.3,3.8,10.0,22.3,44.6,18.85,east_coast_puri,19.816,85.831
2017-09-09,31.0,36.9,0.8,4.0,20.4,42.8,18.43,east_coast_puri,19.816,85.831
2017-09-10,30.6,35.8,0.5,2.0,17.2,36.0,16.38,east_coast_puri,19.816,85.831
2017-09-11,30.3,36.1,4.9,8.0,16.5,33.5,14.52,east_coast_puri,19.816,85.831
2017-09-12,31.2,36.9,6.8,6.0,19.4,39.2,13.27,east_coast_puri,19.816,85.831
2017-09-13,30.6,37.5,10.5,10.0,18.6,35.3,12.04,east_coast_puri,19.816,85.831
2017-09-14,29.9,35.1,11.0,12.0,18.2,37.1,13.43,east_coast_puri,19.816,85.831
2017-09-15,31.5,39.1,3.3,9.0,11.2,22.0,17.26,east_coast_puri,19.816,85.831
2017-09-16,31.1,38.6,5.9,8.0,12.5,30.2,18.11,east_coast_puri,19.816,85.831
2017-09-17,31.3,39.4,13.7,11.0,11.4,35.3,17.61,east_coast_puri,19.816,85.831
2017-09-18,29.1,36.2,40.0,18.0,16.3,32.8,6.92,east_coast_puri,19.816,85.831
2017-09-19,29.5,36.4,38.0,22.0,13.6,32.8,12.44,east_coast_puri,19.816,85.831
2017-09-20,30.1,34.8,5.1,10.0,25.7,50.0,15.07,east_coast_puri,19.816,85.831
2017-09-21,30.5,35.0,3.8,15.0,25.7,50.4,16.8,east_coast_puri,19.816,85.831
2017-09-22,30.3,35.7,0.9,6.0,20.9,42.5,19.23,east_coast_puri,19.816,85.831
2017-09-23,30.8,37.5,1.0,6.0,17.2,34.6,18.97,east_coast_puri,19.816,85.831
2017-09-24,31.2,39.2,4.9,4.0,15.7,31.0,18.6,east_coast_puri,19.816,85.831
2017-09-25,31.0,39.1,9.6,16.0,11.0,31.7,18.51,east_coast_puri,19.816,85.831
2017-09-26,29.8,36.9,6.0,10.0,11.8,31.7,17.47,east_coast_puri,19.816,85.831
2017-09-27,30.1,37.1,8.3,13.0,10.3,28.1,16.29,east_coast_puri,19.816,85.831
2017-09-28,28.4,34.3,8.1,11.0,10.5,24.1,8.1,east_coast_puri,19.816,85.831
2017-09-29,29.3,35.3,5.8,12.0,12.8,29.5,16.62,east_coast_puri,19.816,85.831
2017-09-30,29.1,34.2,25.0,22.0,15.9,33.1,9.55,east_coast_puri,19.816,85.831
2017-10-01,28.7,33.6,14.6,13.0,18.8,36.7,11.11,east_coast_puri,19.816,85.831
2017-10-02,29.1,33.8,10.5,11.0,20.2,44.6,12.68,east_coast_puri,19.816,85.831
2017-10-03,28.7,34.3,3.2,10.0,17.8,36.0,10.37,east_coast_puri,19.816,85.831
2017-10-04,29.0,35.1,8.0,10.0,11.2,26.3,15.47,east_coast_puri,19.816,85.831
2017-10-05,29.6,36.7,11.6,11.0,15.0,36.4,12.97,east_coast_puri,19.816,85.831
2017-10-06,28.6,33.5,12.1,19.0,16.6,33.5,9.93,east_coast_puri,19.816,85.831
2017-10-07,28.8,33.7,9.1,12.0,14.8,33.1,10.98,east_coast_puri,19.816,85.831
2017-10-08,29.8,34.9,5.4,8.0,16.8,32.8,12.61,east_coast_puri,19.816,85.831
2017-10-09,29.5,35.3,6.9,8.0,14.8,29.5,11.83,east_coast_puri,19.816,85.831
2017-10-10,29.6,35.7,5.7,10.0,16.0,31.3,13.22,east_coast_puri,19.816,85.831
2017-10-11,30.6,37.0,1.9,9.0,14.8,29.5,17.64,east_coast_puri,19.816,85.831
2017-10-12,30.5,36.7,0.2,2.0,15.4,34.6,18.41,east_coast_puri,19.816,85.831
2017-10-13,30.3,35.9,1.0,5.0,16.1,34.2,17.35,east_coast_puri,19.816,85.831
2017-10-14,30.6,36.9,0.1,1.0,10.7,25.2,18.2,east_coast_puri,19.816,85.831
2017-10-15,31.3,38.8,3.5,4.0,6.7,25.9,17.33,east_coast_puri,19.816,85.831
2017-10-16,32.8,39.5,0.0,0.0,12.2,26.3,20.95,east_coast_puri,19.816,85.831
2017-10-17,32.7,37.4,0.0,0.0,14.5,29.9,21.29,east_coast_puri,19.816,85.831
2017-10-18,29.7,34.8,11.3,8.0,22.7,47.5,11.12,east_coast_puri,19.816,85.831
2017-10-19,27.7,33.4,58.1,24.0,27.1,47.5,5.08,east_coast_puri,19.816,85.831
2017-10-20,28.3,32.0,67.9,22.0,37.2,68.4,4.56,east_coast_puri,19.816,85.831
2017-10-21,30.2,34.5,3.7,10.0,25.0,45.7,12.49,east_coast_puri,19.816,85.831
2017-10-22,32.0,40.9,4.8,4.0,9.2,27.4,17.17,east_coast_puri,19.816,85.831
2017-10-23,30.5,37.8,0.1,1.0,13.7,27.4,18.33,east_coast_puri,19.816,85.831
2017-10-24,30.0,36.6,0.0,0.0,15.3,31.0,19.62,east_coast_puri,19.816,85.831
2017-10-25,30.0,36.2,0.0,0.0,12.3,27.0,18.99,east_coast_puri,19.816,85.831
2017-10-26,29.9,36.9,1.2,1.0,9.9,28.1,16.64,east_coast_puri,19.816,85.831
2017-10-27,29.7,35.5,0.0,0.0,12.7,25.6,19.23,east_coast_puri,19.816,85.831
2017-10-28,29.7,34.6,0.0,0.0,11.5,26.3,19.26,east_coast_puri,19.816,85.831
2017-10-29,29.3,33.7,0.3,1.0,8.3,19.4,16.24,east_coast_puri,19.816,85.831
2017-10-30,29.2,34.3,1.6,5.0,9.7,27.7,14.8,east_coast_puri,19.816,85.831
2017-10-31,29.1,32.5,0.1,1.0,13.3,28.1,16.92,east_coast_puri,19.816,85.831
2017-11-01,28.5,31.0,1.0,5.0,13.8,29.9,16.14,east_coast_puri,19.816,85.831
2017-11-02,29.0,32.0,0.0,0.0,12.5,26.6,18.9,east_coast_puri,19.816,85.831
2017-11-03,28.9,31.3,0.0,0.0,13.4,29.2,18.72,east_coast_puri,19.816,85.831
2017-11-04,29.1,33.6,0.7,3.0,12.8,31.7,16.01,east_coast_puri,19.816,85.831
2017-11-05,30.0,34.9,0.5,1.0,9.4,23.0,17.8,east_coast_puri,19.816,85.831
2017-11-06,30.7,34.8,0.0,0.0,12.2,27.7,17.48,east_coast_puri,19.816,85.831
2017-11-07,30.8,34.0,0.0,0.0,12.1,27.7,18.68,east_coast_puri,19.816,85.831
2017-11-08,30.8,33.4,0.0,0.0,11.9,27.4,18.57,east_coast_puri,19.816,85.831
2017-11-09,30.5,32.8,0.0,0.0,11.7,26.6,18.62,east_coast_puri,19.816,85.831
2017-11-10,30.2,31.8,0.0,0.0,13.7,30.6,18.55,east_coast_puri,19.816,85.831
2017-11-11,30.0,31.4,0.0,0.0,15.8,33.5,17.94,east_coast_puri,19.816,85.831
2017-11-12,30.2,32.0,0.0,0.0,15.5,32.8,16.87,east_coast_puri,19.816,85.831
2017-11-13,30.6,32.0,0.0,0.0,18.9,38.9,17.37,east_coast_puri,19.816,85.831
2017-11-14,29.1,30.2,10.9,12.0,18.9,38.9,8.16,east_coast_puri,19.816,85.831
2017-11-15,24.9,27.2,112.8,24.0,39.1,73.4,1.27,east_coast_puri,19.816,85.831
2017-11-16,25.1,28.7,191.5,24.0,26.8,48.6,0.4,east_coast_puri,19.816,85.831
2017-11-17,26.1,30.6,2.0,10.0,18.8,36.7,4.71,east_coast_puri,19.816,85.831
2017-11-18,27.3,32.0,2.5,13.0,11.4,26.6,10.72,east_coast_puri,19.816,85.831
2017-11-19,28.4,34.5,2.8,6.0,6.9,19.1,13.24,east_coast_puri,19.816,85.831
2017-11-20,29.3,34.7,3.1,6.0,8.0,20.5,13.5,east_coast_puri,19.816,85.831
2017-11-21,29.9,33.8,0.0,0.0,13.6,28.4,16.35,east_coast_puri,19.816,85.831
2017-11-22,28.0,30.3,0.0,0.0,11.8,24.8,17.16,east_coast_puri,19.816,85.831
2017-11-23,27.2,29.1,0.0,0.0,12.3,27.0,17.07,east_coast_puri,19.816,85.831
2017-11-24,26.1,26.7,0.0,0.0,13.1,28.1,17.74,east_coast_puri,19.816,85.831
2017-11-25,26.9,28.5,0.0,0.0,9.9,23.4,17.47,east_coast_puri,19.816,85.831
2017-11-26,26.9,29.5,0.0,0.0,8.9,19.4,17.19,east_coast_puri,19.816,85.831
2017-11-27,27.6,30.4,0.0,0.0,8.8,19.4,17.19,east_coast_puri,19.816,85.831
2017-11-28,27.0,30.7,0.0,0.0,10.2,18.7,16.65,east_coast_puri,19.816,85.831
2017-11-29,27.2,29.9,0.0,0.0,10.0,18.4,16.88,east_coast_puri,19.816,85.831
2017-11-30,26.8,29.8,0.0,0.0,9.0,18.4,16.58,east_coast_puri,19.816,85.831
2017-12-01,26.5,28.2,0.0,0.0,9.7,21.2,16.84,east_coast_puri,19.816,85.831
2017-12-02,26.1,27.4,0.0,0.0,11.4,26.6,16.69,east_coast_puri,19.816,85.831
2017-12-03,26.1,27.3,0.0,0.0,10.0,23.8,16.89,east_coast_puri,19.816,85.831
2017-12-04,26.4,27.2,0.0,0.0,11.1,25.6,16.81,east_coast_puri,19.816,85.831
2017-12-05,26.3,27.8,0.0,0.0,9.9,20.9,16.56,east_coast_puri,19.816,85.831
2017-12-06,25.7,25.9,0.0,0.0,9.7,23.0,15.02,east_coast_puri,19.816,85.831
2017-12-07,23.4,23.9,0.0,0.0,14.2,28.4,5.82,east_coast_puri,19.816,85.831
2017-12-08,21.1,21.5,93.6,22.0,29.9,54.0,1.6,east_coast_puri,19.816,85.831
2017-12-09,22.3,22.5,7.2,14.0,29.8,54.7,2.64,east_coast_puri,19.816,85.831
2017-12-10,27.3,31.4,0.0,0.0,12.3,22.3,11.25,east_coast_puri,19.816,85.831
2017-12-11,26.9,31.1,0.0,0.0,8.7,20.5,15.34,east_coast_puri,19.816,85.831
2017-12-12,26.9,31.1,0.0,0.0,10.7,23.8,14.03,east_coast_puri,19.816,85.831
2017-12-13,27.3,32.6,0.0,0.0,8.3,18.4,13.69,east_coast_puri,19.816,85.831
2017-12-14,27.6,32.0,0.0,0.0,8.3,17.6,14.73,east_coast_puri,19.816,85.831
2017-12-15,28.0,32.0,0.0,0.0,8.3,17.6,14.95,east_coast_puri,19.816,85.831
2017-12-16,28.2,31.2,0.0,0.0,8.7,18.7,15.04,east_coast_puri,19.816,85.831
2017-12-17,27.1,28.5,0.0,0.0,11.7,26.3,15.99,east_coast_puri,19.816,85.831
2017-12-18,24.7,24.3,0.0,0.0,14.3,30.2,16.32,east_coast_puri,19.816,85.831
2017-12-19,25.1,26.0,0.0,0.0,10.2,24.1,16.28,east_coast_puri,19.816,85.831
2017-12-20,24.9,26.6,0.0,0.0,9.2,21.2,15.96,east_coast_puri,19.816,85.831
2017-12-21,25.4,27.8,0.0,0.0,8.3,19.4,15.63,east_coast_puri,19.816,85.831
2017-12-22,26.3,28.3,0.0,0.0,8.4,19.1,15.39,east_coast_puri,19.816,85.831
2017-12-23,26.8,28.9,0.0,0.0,11.4,23.4,14.4,east_coast_puri,19.816,85.831
2017-12-24,26.5,28.5,0.0,0.0,10.5,21.2,15.24,east_coast_puri,19.816,85.831
2017-12-25,26.2,28.8,0.0,0.0,9.2,17.6,15.71,east_coast_puri,19.816,85.831
2017-12-26,26.3,28.1,0.0,0.0,9.8,24.5,15.53,east_coast_puri,19.816,85.831
2017-12-27,25.2,25.4,0.0,0.0,10.8,25.6,16.54,east_coast_puri,19.816,85.831
2017-12-28,25.7,27.1,0.0,0.0,11.6,26.3,16.19,east_coast_puri,19.816,85.831
2017-12-29,26.4,28.4,0.0,0.0,11.4,24.5,15.87,east_coast_puri,19.816,85.831
2017-12-30,26.7,27.4,0.0,0.0,13.7,27.0,16.26,east_coast_puri,19.816,85.831
2017-12-31,25.2,24.8,0.0,0.0,14.7,30.6,10.26,east_coast_puri,19.816,85.831
2018-01-01,23.1,24.4,2.2,4.0,15.5,31.0,6.15,east_coast_puri,19.816,85.831
2018-01-02,26.2,25.6,0.0,0.0,14.3,32.0,15.92,east_coast_puri,19.816,85.831
2018-01-03,25.8,27.3,0.0,0.0,10.8,24.1,16.38,east_coast_puri,19.816,85.831
2018-01-04,25.3,26.5,0.0,0.0,13.1,28.8,16.06,east_coast_puri,19.816,85.831
2018-01-05,25.2,25.0,0.0,0.0,11.6,22.7,16.86,east_coast_puri,19.816,85.831
2018-01-06,24.9,26.8,0.0,0.0,10.3,22.0,16.63,east_coast_puri,19.816,85.831
2018-01-07,25.7,26.8,0.0,0.0,12.3,22.7,16.6,east_coast_puri,19.816,85.831
2018-01-08,25.5,25.9,0.0,0.0,13.0,27.4,16.76,east_coast_puri,19.816,85.831
2018-01-09,25.1,24.5,0.0,0.0,12.5,29.5,16.9,east_coast_puri,19.816,85.831
2018-01-10,25.5,26.0,0.0,0.0,12.8,27.0,16.84,east_coast_puri,19.816,85.831
2018-01-11,25.3,26.4,0.0,0.0,12.7,27.4,16.72,east_coast_puri,19.816,85.831
2018-01-12,26.0,28.4,0.0,0.0,13.0,28.4,14.85,east_coast_puri,19.816,85.831
2018-01-13,25.9,27.5,0.0,0.0,12.2,24.8,15.39,east_coast_puri,19.816,85.831
2018-01-14,26.7,27.2,0.0,0.0,13.5,31.7,15.81,east_coast_puri,19.816,85.831
2018-01-15,26.6,27.5,0.0,0.0,11.2,24.1,17.34,east_coast_puri,19.816,85.831
2018-01-16,25.8,27.9,0.0,0.0,13.8,31.0,16.11,east_coast_puri,19.816,85.831
2018-01-17,25.7,27.3,0.0,0.0,15.2,31.7,16.66,east_coast_puri,19.816,85.831
2018-01-18,25.4,26.9,0.0,0.0,12.2,28.1,16.44,east_coast_puri,19.816,85.831
2018-01-19,26.6,27.7,0.0,0.0,13.9,30.2,17.61,east_coast_puri,19.816,85.831
2018-01-20,26.4,27.5,0.0,0.0,13.9,31.0,17.96,east_coast_puri,19.816,85.831
2018-01-21,26.2,28.2,0.0,0.0,15.1,33.1,17.73,east_coast_puri,19.816,85.831
2018-01-22,25.7,27.6,0.0,0.0,15.9,34.9,16.84,east_coast_puri,19.816,85.831
2018-01-23,25.7,27.2,0.0,0.0,15.3,32.8,17.44,east_coast_puri,19.816,85.831
2018-01-24,27.1,28.7,0.0,0.0,17.6,37.4,17.8,east_coast_puri,19.816,85.831
2018-01-25,27.8,29.8,0.0,0.0,17.6,37.4,17.62,east_coast_puri,19.816,85.831
2018-01-26,27.2,28.1,0.0,0.0,16.6,35.6,18.05,east_coast_puri,19.816,85.831
2018-01-27,26.5,29.3,0.0,0.0,15.9,34.9,16.09,east_coast_puri,19.816,85.831
2018-01-28,26.0,27.9,0.0,0.0,14.4,31.7,16.21,east_coast_puri,19.816,85.831
2018-01-29,25.9,27.9,0.0,0.0,19.6,40.3,17.15,east_coast_puri,19.816,85.831
2018-01-30,28.4,28.8,0.0,0.0,14.2,30.6,19.02,east_coast_puri,19.816,85.831
2018-01-31,31.0,30.2,0.0,0.0,14.7,26.3,19.14,east_coast_puri,19.816,85.831
2018-02-01,30.0,29.4,0.0,0.0,15.0,31.0,19.3,east_coast_puri,19.816,85.831
2018-02-02,30.8,30.6,0.0,0.0,13.5,29.5,19.44,east_coast_puri,19.816,85.831
2018-02-03,27.9,29.1,0.0,0.0,14.5,33.8,19.0,east_coast_puri,19.816,85.831
2018-02-04,27.9,28.2,0.0,0.0,18.9,40.7,19.22,east_coast_puri,19.816,85.831
2018-02-05,28.2,29.4,0.0,0.0,14.7,33.8,18.86,east_coast_puri,19.816,85.831
